TimeStamp,ECG Data,GSR Data,EMG Data
12384,472,558,469
12392,482,560,466
12400,483,560,476
12407,488,558,409
12417,512,562,576
12424,495,558,442
12432,500,560,525
12440,492,560,595
12448,497,558,478
12456,498,562,680
12464,484,558,637
12472,499,561,478
12480,497,560,476
12488,502,559,394
12496,510,562,522
12505,496,558,414
12512,511,560,456
12520,515,560,491
12527,503,558,432
12536,512,562,685
12544,509,558,473
12552,521,561,470
12560,504,560,493
12568,514,559,425
12576,523,562,573
12584,523,558,449
12593,525,562,608
12600,505,561,560
12608,498,559,453
12616,503,563,604
12624,491,558,456
12633,499,562,561
12640,497,560,530
12647,495,559,434
12656,514,563,601
12663,500,559,453
12673,503,562,700
12680,505,560,554
12688,500,559,429
12696,479,563,500
12704,481,559,397
12712,562,562,490
12720,635,561,506
12728,715,559,529
12736,740,563,694
12744,591,559,504
12752,489,562,514
12761,444,560,417
12767,450,559,356
12776,483,563,568
12783,469,559,426
12792,470,562,527
12801,492,560,482
12808,489,559,475
12816,475,563,618
12824,466,559,436
12832,491,562,506
12840,492,560,509
12849,493,560,455
12856,502,563,573
12864,514,559,446
12872,518,562,617
12880,497,560,552
12888,494,559,466
12896,504,563,529
12903,502,559,438
12912,516,562,584
12920,515,560,589
12929,524,560,282
12936,542,563,510
12944,546,559,399
12952,557,563,586
12960,526,561,578
12968,523,560,570
12976,525,563,636
12984,515,559,421
12992,527,562,477
13000,512,560,413
13007,513,560,565
13017,523,563,494
13024,502,559,320
13032,483,562,519
13040,471,560,558
13048,472,560,489
13057,475,563,589
13064,476,559,476
13072,494,563,524
13080,490,561,472
13088,502,560,435
13096,508,563,526
13105,496,559,391
13112,503,563,552
13120,489,561,543
13127,495,560,520
13136,508,563,665
13145,506,559,391
13152,525,563,515
13160,500,561,519
13168,505,560,441
13176,500,563,486
13185,484,559,539
13192,498,563,539
13200,495,561,442
13208,501,561,558
13216,515,563,492
13224,524,559,334
13232,533,563,549
13240,510,561,512
13247,496,560,464
13256,489,563,612
13263,492,559,579
13273,510,564,628
13280,508,561,401
13288,525,560,363
13296,546,563,521
13304,508,559,407
13313,514,564,623
13320,504,561,544
13328,479,561,535
13336,490,564,786
13344,488,560,459
13352,513,564,558
13361,520,561,354
13367,526,560,360
13376,496,563,559
13383,456,560,444
13392,491,564,588
13401,461,560,612
13408,462,561,524
13416,521,563,489
13424,619,560,315
13432,731,564,583
13441,774,561,533
13448,651,561,463
13456,487,564,588
13464,415,560,458
13472,444,564,597
13480,455,561,464
13487,465,561,464
13496,485,564,616
13503,479,560,344
13512,479,564,614
13520,472,561,586
13529,471,561,505
13536,477,564,519
13544,479,560,408
13552,490,564,539
13560,490,561,436
13569,505,562,493
13576,521,564,581
13584,505,560,419
13592,496,564,616
13600,482,561,533
13607,502,561,569
13617,515,563,505
13623,508,560,337
13632,538,564,518
13640,534,561,494
13648,545,562,476
13657,538,563,600
13664,514,560,453
13672,515,564,635
13680,514,561,551
13688,523,562,591
13697,519,564,528
13704,508,560,345
13712,523,564,463
13720,502,561,412
13727,491,562,449
13736,483,563,646
13743,462,560,649
13752,479,564,495
13760,473,561,452
13768,476,562,485
13776,487,563,477
13785,503,560,358
13792,505,565,590
13800,489,562,475
13808,482,562,519
13816,481,564,602
13825,483,561,527
13832,500,564,588
13840,500,561,405
13848,504,562,434
13856,507,564,505
13863,499,561,420
13873,512,565,590
13880,489,561,480
13888,498,562,520
13896,502,564,667
13904,492,561,440
13913,507,565,591
13920,501,562,519
13928,513,562,466
13936,525,564,498
13944,503,561,410
13953,518,565,582
13960,518,562,473
13968,516,562,471
13976,510,564,580
13983,501,561,503
13992,506,565,626
14001,488,561,445
14008,499,562,468
14016,505,564,582
14024,497,561,433
14032,504,565,630
14041,481,561,471
14048,492,563,513
14056,497,564,515
14064,493,561,377
14072,496,565,544
14081,475,561,444
14088,502,562,463
14096,590,564,571
14103,664,561,456
14112,739,566,653
14119,671,562,508
14129,537,563,563
14136,461,564,624
14144,435,561,385
14152,460,566,519
14160,464,562,401
14169,481,564,506
14176,480,564,571
14184,471,561,441
14192,486,566,601
14200,474,562,493
14209,485,563,542
14216,487,564,623
14224,485,561,537
14232,500,566,600
14239,491,562,354
14248,503,564,453
14257,500,563,505
14264,499,561,403
14272,511,566,593
14280,504,562,457
14288,516,564,541
14297,514,564,577
14304,514,561,470
14312,532,566,604
14320,522,562,532
14328,531,564,572
14337,530,564,532
14344,527,561,368
14352,537,566,535
14359,522,562,435
14368,524,564,503
14375,516,564,560
14385,502,562,482
14392,506,566,633
14400,489,562,436
14408,494,564,524
14416,488,564,491
14425,484,562,450
14432,494,566,621
14440,484,562,355
14448,492,564,433
14456,489,564,536
14465,488,562,434
14472,502,566,584
14480,492,562,460
14488,503,564,534
14495,502,565,633
14504,499,562,384
14513,509,566,595
14520,499,562,442
14528,511,565,418
14536,506,564,495
14544,503,562,445
14553,511,566,592
14560,499,562,463
14568,504,564,597
14576,501,564,561
14584,498,562,377
14593,506,566,566
14600,498,562,551
14608,511,565,494
14615,513,565,509
14624,511,562,416
14631,521,567,582
14641,516,562,523
14648,530,565,526
14656,521,565,539
14664,509,563,418
14672,509,567,596
14681,491,562,466
14688,500,565,564
14696,496,565,549
14704,492,563,492
14712,501,567,611
14721,496,563,421
14728,505,565,526
14735,504,565,506
14744,501,563,428
14751,502,567,615
14760,473,563,461
14769,501,566,519
14776,562,565,555
14784,664,563,539
14792,748,567,592
14800,708,562,477
14809,576,565,584
14816,470,565,576
14824,438,563,409
14832,463,567,542
14840,467,563,397
14849,480,566,527
14855,478,565,540
14864,475,563,457
14871,491,567,615
14880,482,562,479
14888,496,566,601
14896,493,565,635
14904,492,563,456
14912,505,567,567
14920,496,562,392
14928,510,566,495
14937,503,564,479
14944,503,563,441
14952,518,567,600
14960,510,562,437
14968,525,566,617
14976,522,564,590
14984,521,563,436
14991,534,567,593
15000,527,563,432
15008,540,566,539
15016,534,564,497
15025,533,563,452
15032,541,567,598
15040,528,563,442
15048,535,566,555
15056,521,564,559
15065,511,563,410
15072,512,567,580
15080,494,563,511
15088,497,566,505
15095,488,565,503
15105,485,563,425
15112,494,567,565
15120,483,563,409
15128,495,566,532
15136,489,565,511
15144,492,564,463
15152,502,567,652
15160,495,563,470
15168,506,566,535
15176,501,564,488
15184,502,563,406
15193,509,567,581
15200,498,563,415
15208,510,566,527
15215,506,565,495
15224,504,564,444
15232,511,567,584
15240,501,563,452
15248,510,566,587
15256,504,565,555
15264,505,564,468
15272,511,567,692
15281,504,563,389
15288,519,566,495
15296,517,565,463
15304,517,564,398
15312,524,567,571
15321,519,563,440
15328,530,566,553
15336,518,565,546
15344,509,564,477
15351,506,567,585
15361,490,563,501
15368,502,567,597
15376,495,565,479
15384,495,564,425
15392,501,567,560
15400,493,563,468
15408,505,566,554
15416,500,565,458
15424,498,564,403
15432,491,567,550
15440,473,563,422
15449,523,567,553
15456,593,565,531
15464,688,564,488
15471,749,567,632
15480,650,563,418
15488,528,567,528
15496,448,565,523
15504,439,564,450
15512,465,567,564
15520,467,563,433
15528,483,567,575
15537,474,564,495
15544,478,564,468
15552,488,567,604
15560,482,563,461
15568,497,567,594
15577,490,565,500
15584,495,564,473
15592,504,568,556
15600,496,564,421
15607,509,567,574
15617,502,565,500
15624,508,565,463
15632,518,568,623
15640,511,563,422
15648,524,568,511
15656,517,565,449
15664,524,564,434
15672,534,568,593
15680,526,564,503
15688,540,568,549
15696,533,565,476
15705,535,565,489
15712,538,568,593
15720,526,564,451
15727,532,567,571
15736,513,565,490
15745,509,566,486
15752,506,568,610
15760,488,564,390
15768,495,568,501
15776,481,565,495
15784,484,565,520
15793,488,567,501
15800,480,564,369
15808,494,568,557
15816,487,565,505
15824,492,565,510
15832,498,568,522
15840,491,564,408
15847,502,568,557
15856,494,565,468
15864,501,566,468
15873,504,568,561
15880,496,564,432
15888,509,568,556
